close
270.4674987792969
271.85491943359375
273.3022155761719
272.8929748535156
273.2523498535156
272.5735778808594
271.3558349609375
270.5074157714844
266.7643737792969
261.8734436035156
259.8471984863281
258.55963134765625
258.8890075683594
259.76739501953125
260.5658874511719
259.4779052734375
257.73114013671875
255.05613708496094
246.2425079345703
247.1907501220703
247.8894500732422
247.58001708984375
254.9363555908203
257.791015625
255.96446228027344
257.801025390625
258.9988098144531
269.5093078613281
268.98028564453125
275.97723388671875
275.3983459472656
277.6042175292969
274.3672180175781
273.4280700683594
275.24639892578125
261.4891052246094
255.5445556640625
263.6371154785156
264.106689453125
260.3401184082031
264.3364562988281
265.9349670410156
271.8895263671875
273.97760009765625
272.6987609863281
263.93682861328125
264.476318359375
263.5072326660156
262.2783508300781
260.0504150390625
257.2229919433594
259.6407775878906
260.58990478515625
260.5699157714844
255.52456665039062
249.8897705078125
252.58729553222656
253.99598693847656
249.70994567871094
248.73085021972656
247.76173400878906
251.25851440429688
251.4083709716797
252.38746643066406
252.6572265625
248.57098388671875
246.40298461914062
253.55638122558594
255.3946990966797
255.68443298339844
258.6217041015625
253.26666259765625
258.66168212890625
260.2502136230469
260.240234375
258.96142578125
258.59173583984375
266.18475341796875
263.15753173828125
269.98126220703125
272.79864501953125
265.9250183105469
272.9185791015625
273.1783142089844
270.81048583984375
267.3636474609375
270.4608154296875
269.92132568359375
271.1002502441406
279.88214111328125
276.5751647949219
283.9184265136719
287.245361328125
287.1754150390625
293.0500183105469
292.67999267578125
294.79998779296875
298.8699951171875
298.2099914550781
300.2300109863281
297.8399963378906
298.9700012207031
302.25
304.989990234375
308.82000732421875
308.3299865722656
310.8500061035156
312.510009765625
312.05999755859375
306.30999755859375
315.20001220703125
310.260009765625
311.2300109863281
307.3399963378906
301.5400085449219
290.54998779296875
291.5799865722656
295.6300048828125
291.1300048828125
295.5799865722656
